filepath,filetype,sample_rate,duration_sec,instrument_label
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_133_P1_N2-B4_S1.mp3,.mp3,44100,1.7763265306122449,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_133_P1_N2-B4_S2.mp3,.mp3,44100,1.8546938775510204,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_133_P1_N3-D5_S1.mp3,.mp3,44100,2.063673469387755,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_133_P1_N3-D5_S2.mp3,.mp3,44100,1.8546938775510204,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_133_P1_N4-F5_S1.mp3,.mp3,44100,1.8285714285714285,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_133_P1_N5-G5_S1.mp3,.mp3,44100,1.8808163265306121,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_133_P1_N5-G5_S2.mp3,.mp3,44100,1.4889795918367348,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_133_P1_N6-A#5_S2.mp3,.mp3,44100,1.5412244897959184,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_133_P1_N7-C6_S1.mp3,.mp3,44100,1.7240816326530612,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_133_P1_N7-C6_S2.mp3,.mp3,44100,1.8285714285714285,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_133_P1_N8-F6_S1.mp3,.mp3,44100,1.750204081632653,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_133_P1_N8-F6_S2.mp3,.mp3,44100,2.1420408163265305,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_1818_P1_N1-C6_S1.mp3,.mp3,44100,2.063673469387755,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_1818_P1_N2-D6_S1.mp3,.mp3,44100,2.115918367346939,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_1818_P1_N3-E6_S1.mp3,.mp3,44100,2.220408163265306,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_1818_P1_N4-A6_S1.mp3,.mp3,44100,2.690612244897959,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_1935_P1_N1-A5_S1.mp3,.mp3,44100,2.2987755102040817,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_1935_P1_N2-B5_S1.mp3,.mp3,44100,2.246530612244898,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_1935_P1_N3-C#6_S1.mp3,.mp3,44100,2.1420408163265305,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_1935_P1_N4-D#6_S1.mp3,.mp3,44100,2.455510204081633,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_1935_P1_N5-A#6_S1.mp3,.mp3,44100,2.3510204081632655,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_1935_P1_N6-C6B6_S1.mp3,.mp3,44100,2.7951020408163267,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_1935_P1_N7-D6B6_S1.mp3,.mp3,44100,2.84734693877551,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_1935_P1_N8-C7_S1.mp3,.mp3,44100,2.84734693877551,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_968-3holes_P1_N1-A5_S1.mp3,.mp3,44100,1.3583673469387756,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_968-3holes_P1_N1-A5_S2.mp3,.mp3,44100,1.3061224489795917,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_968-3holes_P1_N2-C#6_S1.mp3,.mp3,44100,1.4628571428571429,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_968-3holes_P1_N2-C#6_S2.mp3,.mp3,44100,1.6979591836734693,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_968-3holes_P1_N3-E6_S1.mp3,.mp3,44100,1.4628571428571429,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_968-3holes_P1_N3-E6_S2.mp3,.mp3,44100,1.3844897959183673,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_968-3holes_P1_N4-G6_S1.mp3,.mp3,44100,1.4106122448979592,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_968-3holes_P1_N4-G6_S2.mp3,.mp3,44100,1.3061224489795917,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_968-3holes_P1_N5-A6_S1.mp3,.mp3,44100,1.1755102040816328,Ongiyung
input\full\Ongiyung_audios\Ongiyung_audios\If_Ongiyung_968-3holes_P1_N5-A6_S2.mp3,.mp3,44100,1.253877551020408,Ongiyung
input\full\Matraca_audios\Matraca_audios\Tgl_Matraca_649_SampleTrack1.mp3,.mp3,44100,5.746938775510204,Matraca
input\full\Matraca_audios\Matraca_audios\Tgl_Matraca_649_SampleTrack2.mp3,.mp3,44100,7.575510204081633,Matraca
input\full\Matraca_audios\Matraca_audios\Tgl_Matraca_649_SampleTrack3.mp3,.mp3,44100,8.045714285714286,Matraca
input\full\Matraca_audios\Matraca_audios\Tgl_Matraca_689_P1_N0_S1.mp3,.mp3,44100,6.582857142857143,Matraca
input\full\Matraca_audios\Matraca_audios\Tgl_Matraca_689_P2_N0_S1.mp3,.mp3,44100,7.183673469387755,Matraca
input\full\Matraca_audios\Matraca_audios\Tgl_Matraca_689_P3_N0_S1.mp3,.mp3,44100,7.549387755102041,Matraca
input\full\Ludag_audios\Ludag_audios\APY_ISG_Ludag Gangsa_ENSEMBLE01.mp3,.mp3,44100,46.49795918367347,Ludag
input\full\Ludag_audios\Ludag_audios\APY_ISG_Ludag Gangsa_ENSEMBLE02.mp3,.mp3,44100,82.80816326530612,Ludag
input\full\Ludag_audios\Ludag_audios\APY_ISG_Ludag_N1_S1.mp3,.mp3,44100,0.6008163265306122,Ludag
input\full\Ludag_audios\Ludag_audios\APY_ISG_Ludag_N1_S2.mp3,.mp3,44100,0.4963265306122449,Ludag
input\full\Ludag_audios\Ludag_audios\APY_ISG_Ludag_N1_S3.mp3,.mp3,44100,0.4179591836734694,Ludag
input\full\Ludag_audios\Ludag_audios\APY_ISG_Ludag_N1_S4.mp3,.mp3,44100,0.4963265306122449,Ludag
input\full\Ludag_audios\Ludag_audios\APY_ISG_Ludag_N1_S5.mp3,.mp3,44100,0.2873469387755102,Ludag
input\full\Ludag_audios\Ludag_audios\APY_ISG_Ludag_N2_S1.mp3,.mp3,44100,0.6008163265306122,Ludag
input\full\Ludag_audios\Ludag_audios\APY_ISG_Ludag_N2_S2.mp3,.mp3,44100,0.47020408163265304,Ludag
input\full\Ludag_audios\Ludag_audios\APY_ISG_Ludag_N2_S3.mp3,.mp3,44100,0.4963265306122449,Ludag
input\full\Ludag_audios\Ludag_audios\APY_ISG_Ludag_N2_S4.mp3,.mp3,44100,0.4963265306122449,Ludag
input\full\Ludag_audios\Ludag_audios\APY_ISG_Ludag_N2_S5.mp3,.mp3,44100,0.4440816326530612,Ludag
input\full\Ludag_audios\Ludag_audios\APY_ISG_Ludag_N2_S6.mp3,.mp3,44100,0.4440816326530612,Ludag
input\full\Ludag_audios\Ludag_audios\APY_ISG_Ludag_SAMPLEPIECE.mp3,.mp3,44100,35.39591836734694,Ludag
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P1_S1.mp3,.mp3,44100,1.7763265306122449,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P1_S2.mp3,.mp3,44100,2.220408163265306,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P1_S3.mp3,.mp3,44100,1.750204081632653,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P1_S4.mp3,.mp3,44100,1.6718367346938776,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S1.mp3,.mp3,44100,1.253877551020408,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S2.mp3,.mp3,44100,1.5151020408163265,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S3.mp3,.mp3,44100,1.5673469387755101,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S4.mp3,.mp3,44100,1.8024489795918368,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S5.mp3,.mp3,44100,1.7763265306122449,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S6.mp3,.mp3,44100,1.593469387755102,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P1_S1.mp3,.mp3,44100,1.5412244897959184,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P1_S2.mp3,.mp3,44100,1.750204081632653,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P1_S3.mp3,.mp3,44100,1.8546938775510204,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P1_S4.mp3,.mp3,44100,1.7240816326530612,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P1_S5.mp3,.mp3,44100,2.0114285714285716,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P2_S1.mp3,.mp3,44100,1.4628571428571429,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P2_S2.mp3,.mp3,44100,1.3583673469387756,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P2_S3.mp3,.mp3,44100,1.4628571428571429,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P2_S4.mp3,.mp3,44100,1.3061224489795917,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P2_S5.mp3,.mp3,44100,1.7763265306122449,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P1_S1.mp3,.mp3,44100,1.28,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P1_S2.mp3,.mp3,44100,1.28,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P1_S3.mp3,.mp3,44100,1.4628571428571429,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P1_S4.mp3,.mp3,44100,1.7763265306122449,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P2_S1.mp3,.mp3,44100,1.28,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P2_S2.mp3,.mp3,44100,1.5412244897959184,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P2_S3.mp3,.mp3,44100,1.1755102040816328,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P2_S4.mp3,.mp3,44100,1.3583673469387756,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N4_P2_S1.mp3,.mp3,44100,1.4106122448979592,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N4_P2_S2.mp3,.mp3,44100,1.2277551020408164,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N4_P2_S3.mp3,.mp3,44100,1.3583673469387756,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N4_P2_S4.mp3,.mp3,44100,1.3061224489795917,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N4_P2_S5.mp3,.mp3,44100,1.0448979591836736,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N5_P2_S1.mp3,.mp3,44100,1.3322448979591837,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N5_P2_S2.mp3,.mp3,44100,1.2277551020408164,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N5_P2_S3.mp3,.mp3,44100,1.3583673469387756,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N5_P2_S4.mp3,.mp3,44100,1.619591836734694,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_SAMPLEPIECE01.mp3,.mp3,44100,84.92408163265306,Labil
input\full\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_SAMPLEPIECE02.mp3,.mp3,44100,250.5142857142857,Labil
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_301_P1_N0_S1.mp3,.mp3,44100,1.6457142857142857,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_301_P1_N0_S2.mp3,.mp3,44100,1.5151020408163265,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_301_P1_N0_S3.mp3,.mp3,44100,1.6457142857142857,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_301_P1_N0_S4.mp3,.mp3,44100,1.4628571428571429,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_301_P1_N0_S5.mp3,.mp3,44100,1.593469387755102,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_301_P2_N0_S1.mp3,.mp3,44100,1.2277551020408164,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_301_P2_N0_S3.mp3,.mp3,44100,1.3844897959183673,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_301_P2_N0_S4.mp3,.mp3,44100,1.436734693877551,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_301_P2_N0_S5.mp3,.mp3,44100,1.2016326530612245,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_302_P1_N0_S1.mp3,.mp3,44100,1.8285714285714285,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_302_P1_N0_S2.mp3,.mp3,44100,1.593469387755102,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_302_P1_N0_S3.mp3,.mp3,44100,1.8024489795918368,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_302_P1_N0_S4.mp3,.mp3,44100,1.619591836734694,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_302_P1_N0_S5.mp3,.mp3,44100,1.6457142857142857,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_302_P2_N0_S1.mp3,.mp3,44100,1.5412244897959184,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_302_P2_N0_S2.mp3,.mp3,44100,1.3061224489795917,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_302_P2_N0_S3.mp3,.mp3,44100,1.4106122448979592,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_302_P2_N0_S4.mp3,.mp3,44100,1.5412244897959184,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_302_P2_N0_S5.mp3,.mp3,44100,1.4889795918367348,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_303_P1_N0_S1.mp3,.mp3,44100,1.123265306122449,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_303_P1_N0_S2.mp3,.mp3,44100,1.123265306122449,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_303_P1_N0_S3.mp3,.mp3,44100,1.3322448979591837,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_303_P1_N0_S4.mp3,.mp3,44100,1.2016326530612245,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_303_P1_N0_S5.mp3,.mp3,44100,1.1755102040816328,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_303_P2_N0_S1.mp3,.mp3,44100,1.0448979591836736,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_303_P2_N0_S2.mp3,.mp3,44100,1.123265306122449,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_303_P2_N0_S3.mp3,.mp3,44100,1.0710204081632653,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_303_P2_N0_S4.mp3,.mp3,44100,1.1493877551020408,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_303_P2_N0_S5.mp3,.mp3,44100,1.2277551020408164,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_304_P1_N0_S1.mp3,.mp3,44100,1.593469387755102,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_304_P1_N0_S2.mp3,.mp3,44100,1.593469387755102,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_304_P1_N0_S3.mp3,.mp3,44100,1.6979591836734693,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_304_P1_N0_S4.mp3,.mp3,44100,1.619591836734694,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_304_P1_N0_S5.mp3,.mp3,44100,1.619591836734694,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_304_P2_N0_S1.mp3,.mp3,44100,1.4106122448979592,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_304_P2_N0_S2.mp3,.mp3,44100,1.436734693877551,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_304_P2_N0_S3.mp3,.mp3,44100,1.4628571428571429,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_304_P2_N0_S4.mp3,.mp3,44100,1.4889795918367348,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_304_P2_N0_S5.mp3,.mp3,44100,1.4889795918367348,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_305_P1_N0_S1.mp3,.mp3,44100,1.5412244897959184,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_305_P1_N0_S2.mp3,.mp3,44100,1.5412244897959184,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_305_P1_N0_S3.mp3,.mp3,44100,1.593469387755102,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_305_P1_N0_S4.mp3,.mp3,44100,1.5412244897959184,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_305_P1_N0_S5.mp3,.mp3,44100,1.5151020408163265,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_305_P2_N0_S1.mp3,.mp3,44100,1.5151020408163265,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_305_P2_N0_S2.mp3,.mp3,44100,1.3844897959183673,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_305_P2_N0_S3.mp3,.mp3,44100,1.5673469387755101,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_305_P2_N0_S4.mp3,.mp3,44100,1.4106122448979592,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_305_P2_N0_S5.mp3,.mp3,44100,1.4628571428571429,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_306_P1_N0_S1.mp3,.mp3,44100,1.7763265306122449,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_306_P1_N0_S2.mp3,.mp3,44100,1.7240816326530612,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_306_P1_N0_S3.mp3,.mp3,44100,1.593469387755102,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_306_P1_N0_S4.mp3,.mp3,44100,1.619591836734694,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_306_P1_N0_S5.mp3,.mp3,44100,1.7240816326530612,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_306_P2_N0_S1.mp3,.mp3,44100,1.3844897959183673,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_306_P2_N0_S2.mp3,.mp3,44100,1.436734693877551,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_306_P2_N0_S3.mp3,.mp3,44100,1.3583673469387756,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_306_P2_N0_S4.mp3,.mp3,44100,1.436734693877551,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_306_P2_N0_S5.mp3,.mp3,44100,1.436734693877551,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_307_P1_N0_S1.mp3,.mp3,44100,1.5412244897959184,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_307_P1_N0_S2.mp3,.mp3,44100,1.6979591836734693,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_307_P1_N0_S3.mp3,.mp3,44100,1.4106122448979592,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_307_P1_N0_S4.mp3,.mp3,44100,1.4889795918367348,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_307_P1_N0_S5.mp3,.mp3,44100,1.436734693877551,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_307_P2_N0_S1.mp3,.mp3,44100,1.253877551020408,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_307_P2_N0_S2.mp3,.mp3,44100,1.253877551020408,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_307_P2_N0_S3.mp3,.mp3,44100,1.3061224489795917,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_307_P2_N0_S4.mp3,.mp3,44100,1.28,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_307_P2_N0_S5.mp3,.mp3,44100,1.253877551020408,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_308_P1_N0_S1.mp3,.mp3,44100,1.619591836734694,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_308_P1_N0_S2.mp3,.mp3,44100,1.5673469387755101,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_308_P1_N0_S3.mp3,.mp3,44100,1.6979591836734693,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_308_P1_N0_S4.mp3,.mp3,44100,1.6979591836734693,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_308_P1_N0_S5.mp3,.mp3,44100,1.3844897959183673,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_308_P2_N0_S1.mp3,.mp3,44100,1.3844897959183673,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_308_P2_N0_S2.mp3,.mp3,44100,1.3061224489795917,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_308_P2_N0_S3.mp3,.mp3,44100,0.9926530612244898,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_308_P2_N0_S4.mp3,.mp3,44100,1.1755102040816328,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mgd_Kulintangan_308_P2_N0_S5.mp3,.mp3,44100,1.1493877551020408,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mr_Kulintang_275_P1_N0_S1.mp3,.mp3,44100,2.1681632653061222,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mr_Kulintang_275_P1_N0_S2.mp3,.mp3,44100,2.246530612244898,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mr_Kulintang_275_P1_N0_S3.mp3,.mp3,44100,3.1346938775510202,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mr_Kulintang_275_P2_N0_S1.mp3,.mp3,44100,1.0187755102040816,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mr_Kulintang_275_P2_N0_S2.mp3,.mp3,44100,0.9142857142857143,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mr_Kulintang_275_P3_N0_S1.mp3,.mp3,44100,0.9404081632653061,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mr_Kulintang_275_P3_N0_S2.mp3,.mp3,44100,0.966530612244898,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mr_Kulintang_275_P4_N0_S1.mp3,.mp3,44100,1.933061224489796,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mr_Kulintang_275_P4_N0_S2.mp3,.mp3,44100,1.750204081632653,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mr_Kulintang_275_P4_N0_S3.mp3,.mp3,44100,2.3510204081632655,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mr_Kulintang_275_P5_N0_S1.mp3,.mp3,44100,0.7575510204081632,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mr_Kulintang_275_P5_N0_S2.mp3,.mp3,44100,0.8620408163265306,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mr_Kulintang_275_P6_N0_S1.mp3,.mp3,44100,0.8359183673469388,Kulintangan
input\full\Kulintangan_audios\Kulintangan_audios\Mr_Kulintang_275_P6_N0_S2.mp3,.mp3,44100,0.8359183673469388,Kulintangan
input\full\Kulintang (Maranao)_audios\Kulintang (Maranao)_audios\ILGN_MR_Kulintang_N1_P1_S1.mp3,.mp3,44100,2.246530612244898,Kulintang (Maranao)
input\full\Kulintang (Maranao)_audios\Kulintang (Maranao)_audios\ILGN_MR_Kulintang_N1_P1_S2.mp3,.mp3,44100,2.089795918367347,Kulintang (Maranao)
input\full\Kulintang (Maranao)_audios\Kulintang (Maranao)_audios\ILGN_MR_Kulintang_N1_P1_S3.mp3,.mp3,44100,2.56,Kulintang (Maranao)
input\full\Kulintang (Maranao)_audios\Kulintang (Maranao)_audios\ILGN_MR_Kulintang_N1_P1_S4.mp3,.mp3,44100,2.742857142857143,Kulintang (Maranao)
input\full\Kulintang (Maranao)_audios\Kulintang (Maranao)_audios\ILGN_MR_Kulintang_N1_P1_S5.mp3,.mp3,44100,2.063673469387755,Kulintang (Maranao)
input\full\Kulintang (Maranao)_audios\Kulintang (Maranao)_audios\ILGN_MR_Kulintang_N1_P1_S6.mp3,.mp3,44100,2.3771428571428572,Kulintang (Maranao)
