filepath,instrument_label,context_label,is_augmented,original_file,sample_rate,meta_sample_rate,duration_sec,meta_duration,rms_energy,zcr,spectral_centroid,spectral_bandwidth,rolloff,spectral_flatness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
augmented\full\Faglung\ILGN_BLN_Faglung_N3_P1_S6_aug_67.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S6.mp3,44100,44100,5.276734693877551,5.276734693877551,0.0028403916,0.43702352335164835,10342.950550300578,6173.238113648688,17863.756009615383,0.5162236,-435.70844,-0.82920796,2.095366,1.2624725,-0.06354623,-1.7249492,-2.4754188,-3.16862,-3.3999422,-2.5678077,-1.4601485,-0.6522395,0.7888424
augmented\full\Faglung\ILGN_BLN_Faglung_N5_P1_S1_aug_68.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S1.mp3,44100,44100,5.485714285714286,5.485714285714286,0.00037703296,0.05117042977008457,4135.915304679296,5517.933887775588,10580.177742633457,0.011458699,-805.3597,104.64819,25.30691,14.486629,4.47318,4.609622,-2.822781,-0.30963695,-3.7682238,4.2773075,0.91198653,8.774101,-2.5760875
augmented\full\Faglung\ILGN_BLN_Faglung_N6_P1_S2_aug_69.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N6_P1_S2.mp3,44100,44100,4.858775510204081,4.858775510204081,0.003952578,0.4640816117243437,10199.185958134249,5974.372518978442,17447.907382719273,0.25070417,-379.20032,3.5386477,-6.8139124,7.211378,-7.7215724,6.4442368,-8.192756,5.921461,-8.236689,6.4506383,-6.8486333,7.753572,-6.266474
augmented\full\Faglung\ILGN_BLN_Faglung_N2_P1_S5_aug_70.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S5.mp3,44100,44100,5.093877551020408,5.093877551020408,0.0066019953,0.4762054651907745,10777.492411460418,6318.061791849027,18435.512061325455,0.5491617,-334.80392,-2.2185454,1.4687645,0.8790472,-0.19897518,-1.1045138,-1.6510319,-2.0782428,-2.3642073,-1.9238299,-1.074877,-0.3293953,0.19990873
augmented\full\Faglung\ILGN_BLN_Faglung_N4_P1_S3_aug_71.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S3.mp3,44100,44100,4.54530612244898,4.54530612244898,0.0069897645,0.48545370296556123,10921.227041768443,6412.585001820725,18705.9814453125,0.52290684,-320.00275,-2.6095965,1.4681553,1.2910004,-0.15593006,-1.6017475,-1.99593,-2.2913713,-2.2492175,-1.6683972,-0.9918558,-0.27391925,0.2992784
augmented\full\Faglung\ILGN_BLN_Faglung_N6_P1_S3_aug_72.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N6_P1_S3.mp3,44100,44100,5.12,5.12,0.030258628,0.45203575721153844,9891.51567631679,5731.982380304846,16842.472514847286,0.2745335,-205.40015,-1.764432,-3.114387,3.4273007,-2.8671005,2.7163506,-3.1434138,3.02072,-3.0132146,3.1271513,-2.996197,3.0515096,-2.799991
augmented\full\Faglung\ILGN_BLN_Faglung_N8_P1_S5_aug_73.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S5.mp3,44100,44100,5.564081632653061,5.564081632653061,0.026453085,0.49705098470052084,11015.8767510426,6380.478535378629,18744.563598632812,0.48286295,-191.97073,-7.0687437,-0.8978423,-0.040407244,0.19734591,-0.67402947,-0.49699476,-0.056826495,-0.11541522,0.291743,0.78031117,0.5665357,0.5052915
augmented\full\Faglung\ILGN_BLN_Faglung_N6_P1_S8_aug_74.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N6_P1_S8.mp3,44100,44100,4.83265306122449,4.83265306122449,0.006278204,0.4777404638788969,10644.548324009449,6231.640463993012,18215.179223808453,0.39736652,-330.05014,-3.5086384,-0.17254986,0.52276176,-0.34079608,-0.34490618,-1.089586,-0.5187497,-0.8030157,0.30785027,0.225921,0.82658756,0.35581675
augmented\full\Faglung\ILGN_BLN_Faglung_N7_P1_S1_aug_75.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N7_P1_S1.mp3,44100,44100,0.2873469387755102,0.2873469387755102,0.010551038,0.42369140625,10939.37458820756,6403.366687919328,18647.75390625,0.50140876,-291.11633,-4.797192,-1.3508711,-3.5687072,-3.8818536,-3.0129547,-1.5878158,-0.822115,-0.087554485,0.04923809,-1.2029587,0.27951634,0.14965376
augmented\full\Faglung\ILGN_BLN_Faglung_N2_P1_S5_aug_76.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S5.mp3,44100,44100,5.093877551020408,5.093877551020408,0.00041552985,0.026990051964692483,3176.4858752986315,4769.590385676005,7877.620702235194,0.08528175,-841.1675,108.02205,33.99187,21.205229,11.141624,8.14553,-0.24558087,-7.329827,-13.867434,-12.716957,-10.422967,-0.64207363,-0.9033851
augmented\full\Faglung\ILGN_BLN_Faglung_N8_P1_S2_aug_77.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S2.mp3,44100,44100,5.381224489795918,5.381224489795918,0.009760596,0.46420709018049566,10483.110917549251,6153.186723807951,17963.981891500538,0.48110744,-302.27,-3.0306222,0.04638843,-0.34887525,-0.8851097,-0.9298631,-0.7756169,-0.81542987,-0.7488142,-0.4181191,0.30762976,0.782572,0.69294053
augmented\full\Faglung\ILGN_BLN_Faglung_N7_P1_S2_aug_78.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N7_P1_S2.mp3,44100,44100,0.2873469387755102,0.2873469387755102,0.0039023526,0.15546875,4700.950162627571,4215.1566670717475,9145.58203125,0.029276598,-595.0069,84.35728,-59.33963,15.308341,-41.7285,-0.54938984,-37.67012,-8.950118,-15.333011,11.762838,-0.2166714,-3.4203134,8.028022
augmented\full\Faglung\ILGN_BLN_Faglung_N5_P1_S5_aug_79.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S5.mp3,44100,44100,5.616326530612245,5.616326530612245,0.012511444,0.4511153796487603,9910.585836697148,5741.449098384042,16875.84712761493,0.31463256,-291.3156,-3.095219,-1.9365163,2.3354113,-1.6724217,1.8829802,-2.1336513,0.71959037,-2.79896,1.0061264,-2.0569913,2.0826159,-1.1816359
augmented\full\Faglung\ILGN_BLN_Faglung_N1_P1_S3_aug_80.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S3.mp3,44100,44100,4.83265306122449,4.83265306122449,0.009103438,0.4721644559352518,10485.424840097432,6069.544093707219,17846.223021582733,0.38769376,-306.55,-4.7926483,-0.38157478,1.3369391,0.25598943,0.5995119,-0.41296357,-0.089924544,-0.49910733,0.84301656,-0.30735973,0.41785508,-0.20870218
augmented\full\Faglung\ILGN_BLN_Faglung_N2_P1_S4_aug_81.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S4.mp3,44100,44100,4.858775510204081,4.858775510204081,0.004657145,0.4741898493436754,10785.18906396153,6384.405135529331,18539.419796017304,0.49806422,-365.85513,-1.173283,2.2227483,1.4553618,0.52887064,-0.90598625,-1.7233305,-2.1978161,-2.2150433,-1.6642894,-1.1889049,-0.6010122,0.24390455
augmented\full\Faglung\ILGN_BLN_Faglung_N8_P1_S7_aug_82.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S7.mp3,44100,44100,5.0416326530612245,5.0416326530612245,0.012663618,0.4862776131465517,10803.85375470672,6253.59661517343,18389.157462284482,0.5317656,-274.0512,-6.040311,-0.24288194,0.7421459,0.25386837,-0.017483884,-0.11753833,-0.34361917,-0.45294744,-0.24413063,-0.039554957,0.20358716,0.34922275
augmented\full\Faglung\ILGN_BLN_Faglung_N2_P1_S5_aug_83.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S5.mp3,44100,44100,5.093877551020408,5.093877551020408,0.01060352,0.481684447964123,10734.975627046644,6222.930153697406,18266.189470921126,0.56791085,-294.36002,-4.2054734,0.44931614,0.23950398,0.32055306,-0.038531467,-0.79337585,-1.3604835,-0.95183957,-0.42248392,-0.49919334,-0.25848845,0.29637435
augmented\full\Faglung\ILGN_BLN_Faglung_N8_P1_S6_aug_84.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S6.mp3,44100,44100,5.093877551020408,5.093877551020408,0.006601751,0.42579459709567197,9494.356204527081,5601.654476011849,16298.03508506549,0.17834052,-345.525,10.024616,-10.973187,12.426074,-12.146931,11.523369,-12.7843485,10.48334,-12.966457,10.795647,-12.012068,11.618025,-10.483985
augmented\full\Faglung\ILGN_BLN_Faglung_N1_P1_S1_aug_85.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S1.mp3,44100,44100,4.25795918367347,4.25795918367347,0.00047181075,0.036607789083787465,3572.5542237086065,5326.981039529227,9131.13424940395,0.0047976095,-805.7698,111.586044,28.621857,17.574793,7.1528,-0.66760385,-2.2090843,-2.3182101,-6.2568707,-10.256566,-3.4658036,7.0183797,5.0212574
augmented\full\Faglung\ILGN_BLN_Faglung_N4_P1_S3_aug_86.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S3.mp3,44100,44100,4.54530612244898,4.54530612244898,0.012252523,0.49000642737563777,10937.123069381329,6409.878975380799,18714.7705078125,0.50397444,-265.21396,-3.2958891,1.1702925,1.0801866,0.36198363,-0.96392155,-1.3752333,-1.7459273,-1.572767,-1.2254744,-1.2783283,-0.39781058,0.19285817
augmented\full\Faglung\ILGN_BLN_Faglung_N2_P1_S3_aug_87.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S3.mp3,44100,44100,4.702040816326531,4.702040816326531,0.011889422,0.48748388431342365,10866.027517832072,6311.268596236508,18505.50747575431,0.55394757,-275.16342,-3.9920378,0.874067,1.277785,0.6285919,-0.16118163,-0.4474526,-0.864313,-1.3452147,-1.180549,-0.5346964,-0.034468222,0.10883816
augmented\full\Faglung\ILGN_BLN_Faglung_N2_P1_S3_aug_88.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S3.mp3,44100,44100,4.702040816326531,4.702040816326531,0.011294749,0.46491951778017243,10417.710330893917,6055.509816907592,17760.066170528018,0.5076674,-307.3346,-5.5438576,0.25619286,0.83140385,0.33825797,-0.18077387,-0.41208926,-0.8716333,-1.0459727,-0.5173507,0.2687822,0.4789059,0.25181133
augmented\full\Faglung\ILGN_BLN_Faglung_N3_P1_S6_aug_89.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S6.mp3,44100,44100,5.276734693877551,5.276734693877551,0.0010191587,0.03206773695054945,3262.962725643085,4914.6977643023665,8424.78290264423,0.054661572,-780.75415,89.67028,27.15524,20.67837,14.74016,6.2124524,0.8416305,-6.7061877,-9.963732,-8.941884,0.9054657,4.3464985,-1.3655039
augmented\full\Faglung\ILGN_BLN_Faglung_N2_P1_S5_aug_90.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S5.mp3,44100,44100,5.093877551020408,5.093877551020408,0.0038024904,0.4373765393650342,9719.332990912155,5846.4908878781625,16848.873060222097,0.17554879,-385.77618,14.333648,-8.331574,14.208872,-11.487986,11.690134,-13.7599125,8.703907,-15.721072,7.737936,-15.256501,9.315996,-12.387255
augmented\full\Faglung\ILGN_BLN_Faglung_N6_P1_S3_aug_91.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N6_P1_S3.mp3,44100,44100,5.12,5.12,0.0007248274,0.05115353683540724,3838.107006869269,5496.961293589579,10209.320316918835,0.0054386193,-771.57916,104.98031,27.63926,16.00352,14.312578,3.3879242,-1.811778,-1.2284657,-0.61664164,2.229108,5.233197,1.7516717,-0.6826409
augmented\full\Faglung\ILGN_BLN_Faglung_N8_P1_S1_aug_92.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S1.mp3,44100,44100,5.381224489795918,5.381224489795918,0.016020894,0.4948341106546336,10980.10803838611,6377.53156398533,18714.952350484913,0.5096359,-239.92305,-5.762788,-0.6393565,-0.023351932,-0.21584435,-0.7551833,-0.83418906,-0.017119877,0.3137527,0.31238765,0.073796555,0.49396172,0.85228956
augmented\full\Faglung\ILGN_BLN_Faglung_N5_P1_S2_aug_93.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S2.mp3,44100,44100,5.250612244897959,5.250612244897959,0.007194853,0.4934518574089404,10989.278366271348,6380.460206843826,18713.351743584437,0.4807965,-319.92365,-6.2395563,-0.11129515,0.33292064,0.2672383,-0.24214236,-0.7289682,-0.9949723,-1.1095985,-0.5074692,-0.13344686,0.7289111,0.7998931
augmented\full\Faglung\ILGN_BLN_Faglung_N2_P1_S7_aug_94.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S7.mp3,44100,44100,4.022857142857143,4.022857142857143,0.0013355876,0.36150261167146974,9862.765972899015,6638.580803921172,18106.383116444526,0.33241722,-513.5746,18.3818,9.157487,2.7623606,-1.1049548,-2.9759638,-5.348418,-8.23375,-8.793177,-6.8617287,-3.8668427,-0.95833445,-0.05592144
augmented\full\Faglung\ILGN_BLN_Faglung_N1_P1_S6_aug_95.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S6.mp3,44100,44100,4.83265306122449,4.83265306122449,0.001308822,0.026769990257793766,2339.801177575839,4174.840316271965,5275.479850494605,0.007014058,-748.67426,119.388245,41.28881,31.84348,19.532862,5.5570784,-3.0308204,-1.4835168,-4.961374,-11.391335,-16.577099,-0.9156195,0.46022248
augmented\full\Faglung\ILGN_BLN_Faglung_N3_P1_S5_aug_96.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S5.mp3,44100,44100,5.877551020408164,5.877551020408164,0.007371673,0.45236416728303747,9652.571042993039,5608.518567483712,16458.16267566568,0.12350069,-324.59933,17.616304,-22.40174,22.379541,-21.792152,21.778372,-22.155802,20.528124,-21.5965,19.832636,-21.229864,19.263563,-19.720045
augmented\full\Faglung\ILGN_BLN_Faglung_N8_P1_S7_aug_97.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S7.mp3,44100,44100,5.0416326530612245,5.0416326530612245,0.00059152424,0.033257004310344826,3249.295093707622,4873.996193353624,8636.25,0.06873125,-791.842,90.87277,30.004126,20.354622,16.062939,7.0872245,-0.4553175,-4.0962734,-4.6748934,-1.3894978,0.81320953,8.2923355,3.7028813
augmented\full\Faglung\ILGN_BLN_Faglung_N7_P1_S2_aug_98.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N7_P1_S2.mp3,44100,44100,0.2873469387755102,0.2873469387755102,0.0043531377,0.14408203125,4980.775106512645,4459.069340617209,9872.54296875,0.032376412,-587.43787,75.61102,-52.32876,8.269355,-39.78386,-5.4614277,-34.52143,-6.6682262,-8.9552145,14.6732235,-0.48623428,-0.12931442,8.955289
augmented\full\Faglung\ILGN_BLN_Faglung_N2_P1_S6_aug_99.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S6.mp3,44100,44100,4.12734693877551,4.12734693877551,0.009495089,0.43623403484901685,9242.417801394618,5391.441848370488,15775.611723139045,0.07141246,-303.14465,25.077713,-28.1915,30.179949,-28.393055,27.338812,-28.954765,25.49695,-28.297764,23.490961,-26.088518,22.518782,-23.671858
augmented\full\Faglung\ILGN_BLN_Faglung_N2_P1_S1_aug_100.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S1.mp3,44100,44100,4.388571428571429,4.388571428571429,0.0026255078,0.43120387739116095,10251.808789234983,6213.087884656949,17841.53714544855,0.46898288,-440.56958,2.0598862,4.3321652,2.0649176,-0.78343695,-2.6311197,-3.543861,-4.3584924,-4.016366,-2.9343164,-1.0402734,0.5779352,0.8174193
augmented\full\Faglung\ILGN_BLN_Faglung_N8_P1_S6_aug_101.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S6.mp3,44100,44100,5.093877551020408,5.093877551020408,0.011005656,0.45420166571753984,10032.434090708035,5823.924811304469,17093.14493166287,0.31861383,-297.0047,-2.921229,-1.4651004,1.8892658,-1.5712922,1.3163987,-2.099379,0.9508741,-1.9177728,1.3294129,-1.4403577,1.7795208,-1.3267031
augmented\full\Faglung\ILGN_BLN_Faglung_N1_P1_S6_aug_102.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S6.mp3,44100,44100,4.83265306122449,4.83265306122449,0.008912967,0.4848023924610312,10583.985889049658,6133.861746552616,18027.060617131294,0.3449346,-294.74487,-3.9792838,-0.4182116,1.4103363,-0.49498004,0.40532726,-1.2048266,-0.31745136,-1.8475145,-0.3357189,-1.5166259,0.53573483,-0.54246193
augmented\full\Faglung\ILGN_BLN_Faglung_N1_P1_S3_aug_103.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S3.mp3,44100,44100,4.83265306122449,4.83265306122449,0.005764896,0.4585452731564748,10343.066626926073,6049.144011694728,17672.821352293166,0.5760415,-370.45685,-2.3267877,1.0765057,0.7780055,0.45313445,-0.46135268,-1.1659721,-1.3551766,-1.3245616,-1.220641,-1.3755015,-0.7492543,-0.5097659
augmented\full\Faglung\ILGN_BLN_Faglung_N8_P1_S7_aug_104.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S7.mp3,44100,44100,5.0416326530612245,5.0416326530612245,0.0013355393,0.46308930495689654,10781.70560317028,6457.931092969367,18652.951575969826,0.5153124,-488.01712,0.68403715,2.4034681,1.610727,0.4857998,-0.49959296,-1.1526034,-1.7009455,-1.7722863,-1.0920233,0.2837984,1.4985445,1.6647877
augmented\full\Faglung\ILGN_BLN_Faglung_N8_P1_S2_aug_105.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S2.mp3,44100,44100,5.381224489795918,5.381224489795918,0.008208107,0.47607000942887934,10528.830682949007,6149.892620847771,17991.362473060344,0.34469518,-303.69,-3.1523411,-0.9048849,0.5322458,-1.2133224,-0.37537858,-2.0008836,-0.40891045,-1.1711316,0.6833987,-0.39314902,1.2357035,-0.27342245
augmented\full\Faglung\ILGN_BLN_Faglung_N5_P1_S1_aug_106.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S1.mp3,44100,44100,5.485714285714286,5.485714285714286,0.0010074243,0.4418749174154334,10573.081507105322,6510.559661908408,18551.833274147728,0.41642275,-523.94324,2.7514348,2.7252467,1.3690593,0.16110745,-0.9571979,-1.5207042,-1.846347,-0.5631993,0.24746011,0.4837395,0.79355407,0.8575655
augmented\full\Faglung\ILGN_BLN_Faglung_N6_P1_S5_aug_107.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N6_P1_S5.mp3,44100,44100,4.858775510204081,4.858775510204081,0.015981056,0.4698430974045346,10181.928909793494,5913.097891521564,17349.28634024463,0.20248555,-241.4934,4.1564503,-8.722524,8.718137,-8.872039,7.8954926,-8.980246,8.765437,-8.617641,8.441111,-8.672777,8.284962,-8.490436
augmented\full\Faglung\ILGN_BLN_Faglung_N5_P1_S6_aug_108.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S6.mp3,44100,44100,4.284081632653061,4.284081632653061,0.009016504,0.4870341532939189,10730.932775404912,6250.492620659024,18307.06371410473,0.4280242,-293.91534,-3.859903,-0.2675298,0.13938414,-0.53942096,-0.28488073,-0.25403315,0.023343101,-0.69463044,-0.35135037,-0.25470504,0.6155394,0.10809565
augmented\full\Faglung\ILGN_BLN_Faglung_N4_P1_S6_aug_109.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S6.mp3,44100,44100,4.649795918367347,4.649795918367347,0.006010399,0.4603420647599751,10580.287642762822,6226.908163960338,18147.71104465399,0.5071677,-355.08704,-3.1000247,1.1072226,0.34849134,-0.7830113,-1.5056168,-1.9188309,-2.263979,-2.1616418,-1.5636766,-0.9003089,-0.32257482,0.10283129
augmented\full\Faglung\ILGN_BLN_Faglung_N8_P1_S2_aug_110.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S2.mp3,44100,44100,5.381224489795918,5.381224489795918,0.00069469545,0.02860865099676724,2968.136177585822,4702.737154052008,7674.452156856142,0.06543244,-771.11664,75.835785,27.219427,21.804102,14.770459,9.318445,3.2662477,-1.3985442,-3.3703816,-3.5674014,-0.18690813,6.210751,5.356297
augmented\full\Faglung\ILGN_BLN_Faglung_N8_P1_S8_aug_111.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N8_P1_S8.mp3,44100,44100,4.963265306122449,4.963265306122449,0.002417488,0.45813330534462615,10732.587175821807,6466.5584796652265,18612.435428227218,0.4751406,-433.40668,1.0030291,2.4420788,1.0352726,-0.073600695,-1.226865,-2.1454902,-2.524838,-1.7227978,-0.6224524,0.6473531,1.6218036,0.89149535
augmented\full\Faglung\ILGN_BLN_Faglung_N3_P1_S4_aug_112.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S4.mp3,44100,44100,5.459591836734694,5.459591836734694,0.0013097433,0.02807254345806794,3070.2407123959333,4673.921262163824,7267.3874776074845,0.0040109637,-767.3532,101.42881,31.401287,17.556353,8.881005,6.278872,3.3576086,-3.1468713,-8.828976,-11.965309,-11.869208,-4.315956,0.12219967
augmented\full\Faglung\ILGN_BLN_Faglung_N3_P1_S2_aug_113.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S2.mp3,44100,44100,6.060408163265306,6.060408163265306,0.016416458,0.4564757483867113,10232.79068096445,5942.2938551581,17441.0299093272,0.5832561,-275.88892,-4.5709486,-0.20562975,0.4170641,0.3502264,-0.15588969,-0.97893715,-1.5110655,-1.2332612,-0.6032038,-0.17043273,-0.16604008,0.0059571858
augmented\full\Faglung\ILGN_BLN_Faglung_N3_P1_S7_aug_114.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S7.mp3,44100,44100,5.564081632653061,5.564081632653061,0.015068384,0.44955037434895834,9638.73638060313,5601.4335514601125,16421.624450683594,0.09443059,-255.83116,16.30896,-21.092648,22.942247,-20.7387,21.231585,-22.280163,19.377625,-21.898642,19.038149,-20.9111,18.991955,-19.09089
augmented\full\Faglung\ILGN_BLN_Faglung_N2_P1_S7_aug_115.wav,Faglung,NEITHER,True,input\full\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S7.mp3,44100,44100,4.022857142857143,4.022857142857143,0.0067213755,0.4766919578530259,10730.655496763375,6340.848044469864,18433.600926467938,0.4323574,-323.7727,-1.3340515,2.0427463,0.9145663,-0.38796535,-1.1566317,-1.9420942,-2.6082728,-2.414094,-2.0632434,-1.7923992,-1.0058986,-0.62450427
